"campaignid","sample","family","genus","species","length","number","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",61.06455,1,"2446.76982","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",196.13687,1,"943.72317","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",128.43819,1,"1636.42450","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",182.08478,1,"2494.32217","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",120.33278,1,"2279.23925","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",163.53076,1,"1540.67971","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",147.10921,1,"1511.80457","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",138.90588,1,"1501.30436","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",100.70781,2,"2026.36041","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",217.80242,1,"2725.27668","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",87.47151,2,"1806.65935","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",162.21265,1,"2073.83700","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",97.44464,1,"2827.49011","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",182.9307,1,"1905.69730","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",101.87738,1,"1719.96567","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolatus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Pseudolabrus","biserialis",151.28241,1,"864.47499","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Pseudolabrus","biserialis",133.18957,1,"1216.00083","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Suezichthys","bifurcatus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Suezichthys","cyanolaemus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,"sp1",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"3305.60569","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"3232.78410","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"3198.81556","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"3208.39011","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"3713.42687","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"3841.92836","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae",NA,NA,NA,1,"2596.38050","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Acanthaluteres","vittiger",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","flavolineata",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","freycineti",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","galii",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","hippocrepis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","scaber",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Meuschenia","venusta",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae","Scobinichthys","granulatus",221.59917,1,"1372.16522","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Monacanthidae",NA,"spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Mullidae","Parupeneus","chrysopleuron",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Mullidae","Upeneichthys","vlamingii",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Muraenidae","Gymnothorax","prasinus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Muraenidae","Gymnothorax","woodwardi",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Neosebastidae","Neosebastes","bougainvillii",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Neosebastidae","Neosebastes","nigropunctatus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Neosebastidae","Neosebastes","pandus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Odacidae","Siphonognathus","caninis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Odacidae","Siphonognathus","spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Odontaspididae","Furgaleus","macki",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Oplegnathidae","Oplegnathus","woodwardi",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Orectolobidae","Orectolobus","spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Ostraciidae","Anoplocapros","lenticularis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Parascylliidae","Parascyllium","variolatum",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pempherididae","Parapriacanthus","elongatus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pempherididae","Pempheris","klunzingeri",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Platycephalidae","Platycephalus","speculator",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Platycephalidae","Platycephalus","spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Plesiopidae","Trachinops","noarlungae",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pomacentridae","Chromis","klunzingeri",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pomacentridae","Chromis","westaustralis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pomacentridae","Parma","mccullochi",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pomacentridae","Parma","occidentalis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Pomacentridae","Parma","spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Scombridae","Thunnus","spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Scorpididae","Neatypus","obliquus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Scorpididae","Scorpis","aequipinnis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Scorpididae","Scorpis","georgiana",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Scorpididae","Tilodon","sexfasciatus",300.4281,1,"4252.63525","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Scyliorhinidae","Aulohalaelurus","labiosus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Serranidae","Caesioperca","rasor",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Serranidae","Caesioperca","sp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Serranidae","Caesioperca","sp1",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Serranidae","Epinephelides","armatus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Serranidae","Hypoplectrodes","nigroruber",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Serranidae","Othos","dentex",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Sparidae","Chrysophrys","auratus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Sphyraenidae","Sphyraena","novaehollandiae",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","SUS","SUS","SUS",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Triakidae","Furgaleus","macki",1103.48247,1,"1870.60404","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Triakidae","Mustelus","antarcticus",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Triglidae","Chelidonichthys","kumu",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Trygonorrhinidae","Trygonorrhina","dumerilii",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Urolophidae","Trygonoptera","ovalis",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34",NA,NA,"spp",NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34",NA,NA,NA,NA,0,NA,"18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Aplodactylidae","Aplodactylus","westralis",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Arripidae","Arripis","georgianus",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Aulopidae","Latropiscis","purpurissatus",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carangidae","Pseudocaranx","sp",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carangidae","Pseudocaranx","spp",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carangidae","Seriola","hippos",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carangidae","Seriola","lalandi",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carangidae",NA,NA,NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carcharhinidae","Carcharhinus","brevipinna",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
"2023-03_SwC_stereo-BRUVs","35","Carcharhinidae","Carcharhinus","spp",NA,0,NA,"14/03/2023 23:36",NA,NA,"39.6","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.923645,-34.13155,"No-take"
