campaignid,opcode,family,genus,species,count,caab_code
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-032,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-032,Nemipteridae,Pentapodus,vitta,23,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-032,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-032,Siganidae,Siganus,fuscescens,6,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-032,Terapontidae,Pelates,octolineatus,61,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-032,Tetraodontidae,Lagocephalus,lunaris,2,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Acanthuridae,Acanthurus,grammoptilus,4,37437002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Dasyatidae,Taeniura,lymma,1,37035009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Labridae,Cheilio,inermis,3,37384070
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Labridae,Choerodon,cauteroma,2,37384005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Labridae,Choerodon,cyanodus,3,37384072
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Labridae,Choerodon,schoenleinii,1,37384010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Labridae,Unknown,spp,1,37384900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Lethrinidae,Lethrinus,laticaudis,1,37351006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Lethrinidae,Lethrinus,punctulatus,12,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Lutjanidae,Lutjanus,carponotatus,2,37346011
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Monacanthidae,Chaetodermis,penicilligerus,1,37465013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Mullidae,Parupeneus,indicus,7,37355005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Mullidae,Parupeneus,spilurus,1,37355015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Muraenidae,Gymnothorax,pseudothyrsoideus,1,37060005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Nemipteridae,Pentapodus,vitta,2,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Nemipteridae,Scaevius,milii,5,37347020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Pomacentridae,Abudefduf,bengalensis,1,37372003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Pomacentridae,Pomacentrus,milleri,2,37372117
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Pomacentridae,Unknown,spp,2,37372000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Pseudochromidae,Labracinus,lineatus,1,37313003
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-198,Sphyraenidae,Sphyraena,obtusata,45,37382007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Hemiramphidae,Hyporhamphus,dussumieri,1,37234008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Lethrinidae,Lethrinus,genivittatus,4,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Monacanthidae,Monacanthus,chinensis,1,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Mullidae,Upeneus,australiae,2,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Mullidae,Upeneus,spp,6,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Nemipteridae,Pentapodus,vitta,47,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Nemipteridae,Scaevius,milii,1,37347020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-199,Terapontidae,Pelates,octolineatus,97,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Carangidae,Selaroides,leptolepis,1,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Mullidae,Upeneus,spp,3,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Nemipteridae,Pentapodus,vitta,36,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Terapontidae,Pelates,octolineatus,11,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-200,Tetraodontidae,Torquigener,spp,1,37467913
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Carcharhinidae,Rhizoprionodon,spp,2,37018912
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Hemiramphidae,Hyporhamphus,dussumieri,24,37234008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Labridae,Choerodon,spp,1,37384902
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Lethrinidae,Lethrinus,genivittatus,7,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Lethrinidae,Lethrinus,punctulatus,2,37351001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Monacanthidae,Monacanthus,chinensis,1,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Mullidae,Upeneus,australiae,2,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Nemipteridae,Pentapodus,vitta,49,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Platycephalidae,Platycephalus,westraliae,3,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Siganidae,Siganus,fuscescens,1,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Terapontidae,Pelates,octolineatus,64,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-201,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Carcharhinidae,Loxodon,macrorhinus,1,37018005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Clupeidae,Herklotsichthys,blackburni,95,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Elopidae,Elops,spp,2,37053901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Leiognathidae,Unknown,spp,5,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Mullidae,Upeneus,spp,7,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Nemipteridae,Pentapodus,vitta,33,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Terapontidae,Pelates,octolineatus,2,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C32-202,Tetraodontidae,Torquigener,spp,1,37467913
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Carangidae,Gnathanodon,speciosus,14,37337012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Carangidae,Selaroides,leptolepis,4,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Echeneidae,Echeneis,naucrates,2,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Ginglymostomatidae,Nebrius,ferrugineus,1,37013010
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Lethrinidae,Lethrinus,genivittatus,2,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Mullidae,Upeneus,spp,1,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Nemipteridae,Pentapodus,porosus,3,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Nemipteridae,Pentapodus,vitta,18,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Platycephalidae,Platycephalus,westraliae,1,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Terapontidae,Pelates,quadrilineatus,42,37321001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-203,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Carangidae,Selaroides,leptolepis,2,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Carcharhinidae,Loxodon,macrorhinus,1,37018005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Leiognathidae,Unknown,spp,1,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Terapontidae,Pelates,octolineatus,17,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Terapontidae,Terapon,puta,3,37321006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-204,Tetraodontidae,Lagocephalus,lunaris,2,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Carangidae,Gnathanodon,speciosus,3,37337012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Carangidae,Selaroides,leptolepis,15,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Carcharhinidae,Carcharhinus,coatesi,1,37018009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Carcharhinidae,Carcharhinus,sorrah,2,37018013
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Carcharhinidae,Carcharhinus,spp,2,37018904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Carcharhinidae,Unknown,spp,1,37018901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Mullidae,Upeneus,spp,2,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Nemipteridae,Pentapodus,vitta,9,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Nemipteridae,Scolopsis,meridiana,2,37347008
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Terapontidae,Pelates,octolineatus,10,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-205,Tetraodontidae,Torquigener,spp,2,37467913
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Carangidae,Selaroides,leptolepis,9,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Nemipteridae,Pentapodus,vitta,3,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Terapontidae,Pelates,octolineatus,1,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C33-206,Tetraodontidae,Torquigener,spp,1,37467913
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Carangidae,Selaroides,leptolepis,6,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Clupeidae,Herklotsichthys,blackburni,151,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Clupeidae,Unknown,spp,38,37085922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Echeneidae,Echeneis,naucrates,2,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Mullidae,Upeneus,australiae,1,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Nemipteridae,Pentapodus,vitta,13,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Pinguipedidae,Parapercis,nebulosa,3,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Terapontidae,Pelates,octolineatus,55,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-034,Tetraodontidae,Lagocephalus,sceleratus,1,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Carangidae,Selaroides,leptolepis,1,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Carcharhinidae,Galeocerdo,cuvier,1,37018022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Clupeidae,Unknown,spp,38,37085922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Echeneidae,Echeneis,naucrates,2,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Mullidae,Upeneus,spp,3,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Nemipteridae,Pentapodus,vitta,9,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Sillaginidae,Sillago,burrus,1,37330004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-208,Terapontidae,Pelates,octolineatus,30,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Carangidae,Selaroides,leptolepis,3,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Clupeidae,Herklotsichthys,blackburni,207,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Mullidae,Upeneus,spp,2,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Nemipteridae,Pentapodus,vitta,9,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Sillaginidae,Sillago,burrus,3,37330004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-210,Terapontidae,Pelates,octolineatus,21,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Carangidae,Selaroides,leptolepis,4,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Mullidae,Upeneus,spp,1,37355903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Nemipteridae,Pentapodus,vitta,12,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Pinguipedidae,Parapercis,nebulosa,2,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C34-212,Terapontidae,Pelates,octolineatus,59,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Carangidae,Atropus,hedlandensis,5,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Carangidae,Selaroides,leptolepis,24,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Carcharhinidae,Carcharhinus,macloti,1,37018025
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Clupeidae,Herklotsichthys,blackburni,12,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Leiognathidae,Unknown,spp,1,37341000
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Nemipteridae,Pentapodus,porosus,1,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Nemipteridae,Pentapodus,vitta,23,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Scombridae,Scomberomorus,spp,3,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Stegostomatidae,Stegostoma,tigrinum,1,37013006
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Terapontidae,Pelates,octolineatus,41,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-213,Tetraodontidae,Lagocephalus,lunaris,2,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Carcharhinidae,Carcharhinus,leucas,1,37018021
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Carcharhinidae,Galeocerdo,cuvier,1,37018022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Echeneidae,Echeneis,naucrates,2,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Nemipteridae,Pentapodus,vitta,38,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Terapontidae,Pelates,octolineatus,60,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Tetraodontidae,Lagocephalus,lunaris,1,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-214,Tetraodontidae,Lagocephalus,sceleratus,1,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Carangidae,Atropus,hedlandensis,6,37337042
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Carangidae,Selaroides,leptolepis,31,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Carcharhinidae,Unknown,spp,1,37018901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Mullidae,Upeneus,tragula,1,37355014
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Nemipteridae,Pentapodus,porosus,4,37347007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Nemipteridae,Pentapodus,vitta,15,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Opistognathidae,Opistognathus,inornatus,1,37388002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Pinguipedidae,Parapercis,nebulosa,1,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Scombridae,Scomberomorus,spp,5,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Sillaginidae,Sillago,spp,2,37330904
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Terapontidae,Pelates,octolineatus,38,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Tetraodontidae,Lagocephalus,lunaris,2,37467012
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C35-215,Tetraodontidae,Lagocephalus,sceleratus,2,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Carangidae,Selaroides,leptolepis,16,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Lethrinidae,Lethrinus,genivittatus,1,37351002
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Mullidae,Upeneus,australiae,6,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Nemipteridae,Pentapodus,vitta,14,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Pinguipedidae,Parapercis,nebulosa,5,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Scombridae,Scomberomorus,spp,1,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Terapontidae,Pelates,octolineatus,12,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-036,Tetraodontidae,Lagocephalus,sceleratus,1,37467007
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Carangidae,Selaroides,leptolepis,23,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Elopidae,Elops,spp,1,37053901
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Monacanthidae,Monacanthus,chinensis,2,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Mullidae,Upeneus,australiae,12,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Nemipteridae,Pentapodus,vitta,26,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Pinguipedidae,Parapercis,nebulosa,2,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Platycephalidae,Platycephalus,westraliae,1,37296020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Synodontidae,Unknown,spp,1,37118906
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-218,Terapontidae,Pelates,octolineatus,25,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Carangidae,Selaroides,leptolepis,6,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Monacanthidae,Monacanthus,chinensis,1,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Mullidae,Upeneus,australiae,19,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Nemipteridae,Pentapodus,vitta,29,37347022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Pinguipedidae,Parapercis,nebulosa,4,37390005
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Scombridae,Scomberomorus,spp,2,37441792
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Siganidae,Siganus,fuscescens,1,37438001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Synodontidae,Saurida,undosquamis,1,37118001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-219,Terapontidae,Pelates,octolineatus,32,37321020
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Bothidae,Unknown,spp,1,37460922
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Carangidae,Selaroides,leptolepis,4,37337015
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Clupeidae,Herklotsichthys,blackburni,342,37085022
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Echeneidae,Echeneis,naucrates,1,37336001
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Fistulariidae,Fistularia,spp,4,37278900
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Gerreidae,Gerres,oyena,3,37349004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Labridae,Choerodon,cephalotes,1,37384004
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Monacanthidae,Monacanthus,chinensis,1,37465009
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Monacanthidae,Paramonacanthus,choirocephalus,1,37465064
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Monacanthidae,Unknown,spp,1,37465903
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Mullidae,Upeneus,australiae,15,37355032
2024-05_Exmouth-Gulf_stereo-BRUVs,EG-C36-220,Mullidae,Upeneus,tragula,1,37355014
