Bshape,Class,Order,Family,Genus,Species,SpecCode,LengthMin,LengthMax,Number,a,b,CoeffDetermination,Type,Score,PopLWRef,DataRef
fusiform,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,notata,1760,6,17,658,0.0164,3.073999882,0.959999979,TL,0.959999979,91094,
fusiform,Actinopterygii,Perciformes,Scaridae,Scarus,rivulatus,4969,5,41.5,37,0.017449999,3.07404995,0.998001039,FL,0.998001039,55787,55787
fusiform,Actinopterygii,Perciformes,Haemulidae,Haemulon,sciurus,1141,2.799999952,21.39999962,47,0.0139,3.074199915,0.989000022,TL,0.989000022,59090,59090
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,6.900000095,17.5,2273,0.0118,3.074529886,0.977999985,TL,0.977999985,80795,80795
fusiform,Actinopterygii,Pleuronectiformes,Citharidae,Citharus,linguatula,4943,3.5,21,922,0.0058,3.075000048,0.978999972,TL,0.978999972,59100,59100
fusiform,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,vitta,184,9,38.5,998,0.0125,3.07517004,0.984063983,FL,0.984063983,55787,55787
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,5.599999905,16.89999962,160,0.0103,3.075819969,0.987999976,TL,0.987999976,80795,80795
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,aurita,1043,16.39999962,26.20000076,50,0.0062,3.075999975,0.907000005,TL,0.907000005,59104,59104
fusiform,Actinopterygii,Beryciformes,Holocentridae,Holocentrus,adscensionis,1061,26.5,37.90000153,67,0.0079,3.075999975,0.847000003,TL,0.847000003,55642,55642
fusiform,Actinopterygii,Perciformes,Centracanthidae,Spicara,maena,4887,7.800000191,15.30000019,33,0.0097,3.075999975,0.985000014,TL,0.985000014,59118,59118
fusiform,Actinopterygii,Perciformes,Centracanthidae,Spicara,maena,4887,10.19999981,19.20000076,45,0.00972,3.075999975,0.960400045,TL,0.960400045,50427,
fusiform,Actinopterygii,Siluriformes,Bagridae,Bagrus,docmak,6519,14.39999962,70.09999847,139,0.0104,3.075999975,,FL,0.7,34291,34291
fusiform,Actinopterygii,Perciformes,Labridae,Labrus,merula,4582,16.89999962,26.60000038,16,0.01047,3.075999975,0.93993026,TL,0.93993026,42455,33903
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,3382,,,290,0.0105,3.075999975,,TL,0.6,3993,4325
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,3385,,,,0.0118,3.075999975,,FL,0.5,3993,3537
fusiform,Actinopterygii,Perciformes,Carangidae,Selene,vomer,1004,12.69999981,29.5,31,0.0196,3.075999975,0.970000029,FL,0.970000029,6937,6937
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,6,13,5,0.016000001,3.076299906,0.999799967,TL,0.999799967,56502,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Sardina,pilchardus,1350,12,26,2913,0.00594,3.076999903,0.996004045,TL,0.996004045,6014,6014
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Sardina,pilchardus,1350,5.599999905,15,59,0.006,3.076999903,0.975000024,TL,0.975000024,59118,59118
fusiform,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,68,8,23,123,0.00716,3.076999903,,FL,0.7,42455,27044
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,3382,,,934,0.0105,3.076999903,,TL,0.6,3993,4325
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,dolomieu,3382,,,,0.0106,3.076999903,,TL,0.5,3993,3770
fusiform,Actinopterygii,Perciformes,Labridae,Thalassoma,lutescens,5646,4.5,16.5,26,0.0123,3.076999903,0.988036036,FL,0.988036036,26587,26587
fusiform,Actinopterygii,Perciformes,Labridae,Stethojulis,bandanensis,5640,,,,0.0128,3.076999903,,TL,0.5,52323,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Tenualosa,ilisha,1596,3,57,982,0.0135,3.076999903,0.980100036,TL,0.980100036,46748,46748
fusiform,Actinopterygii,Perciformes,Lethrinidae,Lethrinus,mahsena,1843,,,76,0.016000001,3.076999903,0.980100036,FL,0.980100036,12133,12137
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,5.5,15,106,0.0106,3.077049971,0.975000024,TL,0.975000024,80795,80795
fusiform,Actinopterygii,Perciformes,Centracanthidae,Spicara,smaris,1766,6.5,16.5,198,0.0072,3.078000069,0.990024984,TL,0.990024984,47661,47661
fusiform,Actinopterygii,Perciformes,Serranidae,Diplectrum,formosum,1203,3.900000095,72.80000305,170,0.0114,3.078000069,0.959999979,FL,0.959999979,6937,6937
fusiform,Actinopterygii,Perciformes,Mullidae,Parupeneus,barberinus,5987,13.5,41,17,0.0151,3.078000069,0.994008958,FL,0.994008958,26587,26587
fusiform,Actinopterygii,Perciformes,Mullidae,Parupeneus,heptacanthus,5991,5.5,23.5,522,0.016899999,3.078020096,0.978121042,FL,0.978121042,55787,55787
fusiform,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,lineatus,6940,19.5,44,22,0.01255,3.078589916,0.988036036,FL,0.988036036,55787,55787
fusiform,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,32,13,18,5,0.0089,3.078999996,,TL,0.7,268,
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,5.699999809,11.60000038,50,0.00922,3.079060078,0.941999972,TL,0.941999972,80795,80795
fusiform,Actinopterygii,Perciformes,Serranidae,Variola,louti,5354,20,66,41,0.01219,3.079129934,0.990024984,FL,0.990024984,55787,55787
fusiform,Actinopterygii,Perciformes,Gobiidae,Ctenogobius,smaragdus,3866,3.200000048,9.300000191,12,0.004,3.079999924,0.957000017,TL,0.957000017,71685,71685
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Alosa,pseudoharengus,1583,,,238,0.00693,3.079999924,,TL,0.6,51540,51540
fusiform,Elasmobranchii,Lamniformes,Alopiidae,Alopias,superciliosus,2534,100,228,55,0.00911,3.079999924,0.906304061,FL,0.906304061,27093,27093
fusiform,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,griseus,266,,,4034,0.01009,3.079999924,,TL,0.6,47247,47247
fusiform,Actinopterygii,Perciformes,Mullidae,Parupeneus,heptacanthus,5991,,,527,0.011,3.079999924,,TL,0.6,52110,52110
fusiform,Actinopterygii,Perciformes,Gobiidae,Neogobius,melanostomus,12019,3.599999905,13.30000019,758,0.0112,3.079999924,0.971000016,TL,0.971000016,85452,85452
fusiform,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,polyacanthocephalus,4121,39,79,347,0.0123,3.079999924,0.925999999,TL,0.925999999,80637,80637
fusiform,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,borealis,3954,19,96,637,0.0126,3.079999924,0.981000006,FL,0.981000006,80637,80637
fusiform,Actinopterygii,Perciformes,Haemulidae,Haemulon,chrysargyreum,1134,8.300000191,17.39999962,17,0.0141,3.079999924,,FL,0.7,3160,3160
fusiform,Actinopterygii,Perciformes,Scombridae,Thunnus,atlanticus,144,,,,0.0154,3.079999924,,FL,0.5,8571,7232
fusiform,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,notata,1760,9.100000381,16.29999924,222,0.0162,3.079999924,0.943000019,TL,0.943000019,86317,
fusiform,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,68,8.300000191,25.79999924,73,0.0044,3.08100009,0.950040042,TL,0.950040042,42455,27058
fusiform,Actinopterygii,Gadiformes,Phycidae,Urophycis,floridana,1882,5.5,14,146,0.00583,3.08100009,,TL,0.7,4528,4528
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Pseudorasbora,parva,4691,3,10.69999981,107,0.0074,3.08100009,0.984063983,TL,0.984063983,74975,74975
fusiform,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,481,,,143,0.0085,3.08100009,0.942841053,TL,0.942841053,59101,59101
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Gobio,lozanoi,62429,7.900000095,13.5,53,0.009,3.08100009,0.980100036,TL,0.980100036,71904,71904
fusiform,Actinopterygii,Perciformes,Serranidae,Variola,louti,5354,22,66,31,0.012,3.08100009,0.988036036,FL,0.988036036,26587,26587
fusiform,Actinopterygii,Perciformes,Mullidae,Parupeneus,barberinoides,5986,,,,0.0123,3.08100009,,TL,0.5,52323,
fusiform,Actinopterygii,Perciformes,Haemulidae,Haemulon,aurolineatum,1128,2.599999905,15.80000019,39,0.0101,3.08130002,0.983500004,TL,0.983500004,59090,59090
fusiform,Actinopterygii,Perciformes,Serranidae,Cephalopholis,cruentata,12,5,27,738,0.0121,3.082000017,,TL,0.7,11824,3092
fusiform,Actinopterygii,Perciformes,Terapontidae,Terapon,jarbua,4458,2,28.5,97,0.0154,3.082000017,0.984063983,FL,0.984063983,26587,26587
fusiform,Actinopterygii,Perciformes,Kuhliidae,Kuhlia,marginata,5789,4,17.5,31,0.01456,3.082849979,0.992015958,FL,0.992015958,55787,55787
fusiform,Actinopterygii,Perciformes,Sciaenidae,Otolithes,cuvieri,13675,,,336,0.00579,3.082999945,0.970225036,TL,0.970225036,12270,12270
fusiform,Actinopterygii,Perciformes,Sparidae,Boops,boops,203,11.19999981,21.10000038,172,0.0072,3.082999945,0.930000007,TL,0.930000007,86727,86727
fusiform,Actinopterygii,Perciformes,Centracanthidae,Spicara,smaris,1766,5.900000095,17.70000076,403,0.0089,3.082999945,0.861999989,TL,0.861999989,88088,88088
fusiform,Actinopterygii,Perciformes,Polynemidae,Polydactylus,multiradiatus,4492,8,21,181,0.0109,3.082999945,,FL,0.7,1844,1844
fusiform,Actinopterygii,Perciformes,Scombridae,Scomber,scombrus,118,18,46,1228,0.00533,3.084000111,0.996004045,TL,0.996004045,6014,6014
fusiform,Actinopterygii,Clupeiformes,Engraulidae,Anchoa,panamensis,534,,,204,0.00605,3.084000111,,FL,0.6,6997,6997
fusiform,Actinopterygii,Perciformes,Sparidae,Boops,boops,203,16.60000038,34.59999847,277,0.0074,3.084000111,0.864899993,TL,0.864899993,59122,
fusiform,Actinopterygii,Perciformes,Gobiidae,Periophthalmus,barbarus,12803,3.299999952,15.60000038,457,0.0093,3.084000111,0.980100036,TL,0.980100036,11648,11648
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,3385,,,119,0.00943,3.084000111,,TL,0.6,3993,
fusiform,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,gilae,2689,,,686,0.00971,3.084000111,0.968256056,TL,0.968256056,26322,26322
fusiform,Actinopterygii,Perciformes,Serranidae,Epinephelus,coioides,6465,6.5,111,41,0.0105,3.084000111,0.994008958,TL,0.994008958,26587,26587
fusiform,Actinopterygii,Perciformes,Gerreidae,Gerres,cinereus,1054,5.199999809,25.70000076,4,0.0184,3.084000111,1,FL,1,6937,6937
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,7,18.89999962,49,0.0092,3.084530115,0.98299998,TL,0.98299998,80795,80795
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Luciobarbus,esocinus,11957,,,,0.0073,3.085000038,,TL,0.5,59113,59113
fusiform,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,carcharias,751,112,493,125,0.00758,3.085000038,0.980100036,FL,0.980100036,27093,27093
fusiform,Actinopterygii,Gadiformes,Gadidae,Trisopterus,luscus,1367,12.5,35.29999924,1700,0.0089,3.085000038,0.896809042,TL,0.896809042,59122,
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Phoxinus,phoxinus,4661,3.099999905,7.400000095,27,0.0091,3.085000038,0.942841053,TL,0.942841053,71904,71904
fusiform,Actinopterygii,Cypriniformes,Catostomidae,Ictiobus,cyprinellus,2993,,,,0.0117,3.085000038,,TL,0.5,3672,3868
fusiform,Actinopterygii,Perciformes,Serranidae,Epinephelus,marginatus,6470,25,50,,0.0127,3.085000038,,TL,0.7,1238,1238
fusiform,Actinopterygii,Perciformes,Serranidae,Pseudanthias,huchtii,6567,,,,0.0127,3.085000038,,TL,0.5,52323,
fusiform,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,notata,1760,7.900000095,24.29999924,52,0.014,3.085000038,0.970000029,TL,0.970000029,90201,
fusiform,Actinopterygii,Perciformes,Serranidae,Pseudanthias,hypselosoma,8124,5,9.5,35,0.0155,3.085000038,0.980100036,FL,0.980100036,26587,26587
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,5.5,17.39999962,95,0.0111,3.085700035,0.991999984,TL,0.991999984,80795,80795
fusiform,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,clarkii clarkii,2688,,,,0.00652,3.085999966,,FL,0.5,3672,
fusiform,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,44,,,359,0.00853,3.085999966,0.977923214,FL,0.977923214,42455,26810
fusiform,Actinopterygii,Perciformes,Gobiidae,Istigobius,ornatus,4322,3.799999952,11,15,0.0106,3.085999966,0.91584903,TL,0.91584903,26587,26587
fusiform,Actinopterygii,Perciformes,Carangidae,Caranx,ignobilis,1895,7,87,107,0.0151,3.085999966,0.996004045,FL,0.996004045,26587,26587
fusiform,Actinopterygii,Perciformes,Serranidae,Epinephelus,rivulatus,6001,16,40.5,158,0.01139,3.086199999,0.931224942,FL,0.931224942,55787,55787
fusiform,Actinopterygii,Gadiformes,Gadidae,Merlangius,merlangus,29,8,26,,0.008,3.086299896,0.998800397,TL,0.998800397,56510,
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,5.5,12.30000019,28,0.00924,3.08652997,0.975000024,TL,0.975000024,80795,80795
fusiform,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,69,,,1033,0.007,3.086999893,,TL,0.6,54271,54271
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Tenualosa,toli,1600,,,161,0.0119,3.086999893,0.978121042,FL,0.978121042,7036,7036
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Carassius,auratus auratus,271,7.699999809,22.29999924,215,0.0125,3.086999893,0.988036036,TL,0.988036036,74975,74975
fusiform,Actinopterygii,Perciformes,Mullidae,Upeneus,moluccensis,4444,8,20,,0.0146,3.086999893,,FL,0.7,12065,12065
fusiform,Actinopterygii,Perciformes,Mullidae,Parupeneus,indicus,5992,3.5,36,87,0.0152,3.086999893,0.992015958,FL,0.992015958,26587,26587
fusiform,Actinopterygii,Perciformes,Sparidae,Boops,boops,203,13.5,23,97,0.00564,3.088000059,0.982080996,TL,0.982080996,6116,6116
fusiform,Actinopterygii,Perciformes,Serranidae,Epinephelus,latifasciatus,7350,,,179,0.00965,3.088000059,0.990024984,TL,0.990024984,3627,3639
fusiform,Actinopterygii,Perciformes,Siganidae,Siganus,argenteus,4614,10,32,24,0.0131,3.088000059,0.982080996,FL,0.982080996,26587,26587
fusiform,Actinopterygii,Gadiformes,Gadidae,Gadus,macrocephalus,308,10,100,,0.007494,3.088500023,,FL,0.7,56527,
fusiform,Actinopterygii,Mugiliformes,Mugilidae,Mugil,cephalus,785,6.5,48.5,182,0.01085,3.088500023,0.992015958,FL,0.992015958,55787,55787
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,5.5,12.10000038,134,0.0086,3.088900089,0.899999976,TL,0.899999976,80795,80795
fusiform,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,picus,6370,36,54.5,16,0.01151,3.088920116,0.980100036,FL,0.980100036,55787,55787
fusiform,Actinopterygii,Perciformes,Latidae,Lates,niloticus,347,,,,0.00774,3.088999987,,TL,0.5,779,
fusiform,Actinopterygii,Perciformes,Latidae,Lates,niloticus,347,8,96,1488,0.00951,3.088999987,0.940900028,TL,0.940900028,2051,2051
fusiform,Actinopterygii,Beryciformes,Holocentridae,Sargocentron,punctatissimum,4906,7.5,20,56,0.0117,3.088999987,0.958440959,TL,0.958440959,48600,48600
fusiform,Actinopterygii,Perciformes,Centrarchidae,Lepomis,microlophus,3378,16.5,25.70000076,40,0.0149,3.088999987,,TL,0.7,3993,3839
fusiform,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides,testudineus,1242,2.299999952,25,543,0.017100001,3.088999987,0.982080996,TL,0.982080996,80009,80009
fusiform,Actinopterygii,Perciformes,Carangidae,Trachurus,mediterraneus,1278,8.5,20,,0.0092,3.089400053,0.988234758,FL,0.988234758,56510,
fusiform,Elasmobranchii,Squaliformes,Squalidae,Squalus,acanthias,139,,,7,0.0027,3.089999914,,TL,0.5,82136,82136
fusiform,Actinopterygii,Perciformes,Latidae,Lates,stappersii,4498,,,,0.00489,3.089999914,,FL,0.5,52862,53296
fusiform,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,1363,9,20,54,0.0052,3.089999914,0.99000001,TL,0.99000001,86727,86727
fusiform,Actinopterygii,Siluriformes,Ariidae,Genidens,genidens,13982,7,42.5,206,0.0057,3.089999914,0.921599984,TL,0.921599984,26848,26848
fusiform,Actinopterygii,Characiformes,Characidae,Triportheus,angulatus,12976,9,22,189,0.00573,3.089999914,0.988036036,TL,0.988036036,10614,10614
fusiform,Elasmobranchii,Squaliformes,Somniosidae,Somniosus,pacificus,2544,88,233,46,0.00577,3.089999914,0.976000011,TL,0.976000011,80637,80637
fusiform,Actinopterygii,Clupeiformes,Engraulidae,Anchoa,hepsetus,1133,2,7.199999809,1059,0.006,3.089999914,0.93900001,TL,0.93900001,71685,71685
fusiform,Actinopterygii,Perciformes,Tripterygiidae,Bellapiscis,lesleyae,46554,2,6,44,0.0064,3.089999914,0.992015958,TL,0.992015958,27207,27207
fusiform,Actinopterygii,Perciformes,Percidae,Sander,lucioperca,360,,,,0.0072,3.089999914,0.972000003,FL,0.972000003,74705,90075
fusiform,Actinopterygii,Perciformes,Sciaenidae,Larimus,breviceps,1180,3.700000048,11.60000038,35,0.00783,3.089999914,0.966288984,TL,0.966288984,80009,80009
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,punctulatus,3384,5.099999905,26,13867,0.00871,3.089999914,,TL,0.7,3993,3774
fusiform,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,levis,3976,,,,0.0101,3.089999914,,FL,0.5,49962,52190
fusiform,Actinopterygii,Perciformes,Haemulidae,Haemulon,aurolineatum,1128,5,28,70,0.0106,3.089999914,,TL,0.7,11824,3206
fusiform,Actinopterygii,Perciformes,Sparidae,Acanthopagrus,butcheri,14601,,,234,0.0115,3.089999914,0.990024984,TL,0.990024984,37994,37994
fusiform,Actinopterygii,Perciformes,Latridae,Latris,lineata,14417,23,74,81,0.0116,3.089999914,0.99000001,FL,0.99000001,85801,85801
fusiform,Actinopterygii,Perciformes,Scombridae,Thunnus,obesus,146,90,190,123,0.0119,3.089999914,0.960399985,FL,0.960399985,83800,83800
fusiform,Actinopterygii,Perciformes,Sparidae,Diplodus,sargus sargus,1753,9.5,31,252,0.014,3.089999914,0.980000019,TL,0.980000019,86719,
fusiform,Actinopterygii,Perciformes,Haemulidae,Haemulon,album,1126,7,61,1827,0.014,3.089999914,,FL,0.7,11824,1655
fusiform,Actinopterygii,Perciformes,Scombridae,Thunnus,maccoyii,145,,,1161,0.0149,3.089999914,0.958440959,FL,0.958440959,53395,53395
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.0051,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.0052,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00538,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00589,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.006,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00604,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.0061,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.0062,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00626,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00634,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00667,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,24,,,,0.00669,3.090399981,,TL,0.5,268,
fusiform,Actinopterygii,Scorpaeniformes,Setarchidae,Setarches,guentheri,5029,,,,0.0104,3.09100008,,TL,0.5,55926,
fusiform,Actinopterygii,Perciformes,Percichthyidae,Macquaria,novemaculeata,6463,5,49,845,0.0112,3.09100008,0.970225036,FL,0.970225036,7016,7016
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,3385,5.099999905,53,172,0.0124,3.09100008,,TL,0.7,3993,4048
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Pseudorasbora,parva,4691,4,6.699999809,8,0.013,3.09100008,0.985000014,TL,0.985000014,88165,88165
fusiform,Actinopterygii,Perciformes,Lutjanidae,Lutjanus,gibbus,265,15.5,40.5,501,0.0153,3.09100008,0.970225036,FL,0.970225036,26587,26587
fusiform,Actinopterygii,Perciformes,Percidae,Gymnocephalus,cernua,4474,12.19999981,20.29999924,100,0.00975,3.091969967,0.950999975,TL,0.950999975,80795,80795
fusiform,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,53,6,12,16,0.00738,3.092000008,0.980100036,TL,0.980100036,13720,13720
fusiform,Actinopterygii,Perciformes,Sparidae,Boops,boops,203,16.5,27,32,0.0085,3.092000008,0.944999993,TL,0.944999993,86703,86703
fusiform,Actinopterygii,Perciformes,Siganidae,Siganus,spinus,4457,6.5,14,9,0.01502,3.092509985,0.986048937,FL,0.986048937,55787,55787
fusiform,Actinopterygii,Perciformes,Percidae,Sander,lucioperca,360,,,,0.0072,3.092999935,0.986000001,FL,0.986000001,90075,90075
fusiform,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus,stenolepis,514,22,143,1830,0.007457,3.092999935,,TL,0.7,56527,
fusiform,Actinopterygii,Perciformes,Centracanthidae,Spicara,maena,4887,8.699999809,17.10000038,298,0.008,3.092999935,0.910000026,TL,0.910000026,86727,86727
fusiform,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,gilae,2689,,,1191,0.00867,3.092999935,0.974168956,TL,0.974168956,26322,26322
fusiform,Actinopterygii,Perciformes,Sparidae,Boops,boops,203,9.600000381,24.29999924,256,0.01487,3.092999935,0.93993026,FL,0.93993026,42455,9177
fusiform,Actinopterygii,Perciformes,Labridae,Halichoeres,bivittatus,3660,3,11.19999981,387,0.0105,3.093300104,0.983500004,TL,0.983500004,59090,59090
fusiform,Actinopterygii,Cypriniformes,Cyprinidae,Phoxinus,phoxinus,4661,2.5,8.5,143,0.0092,3.094000101,0.889999986,TL,0.889999986,88166,88166
fusiform,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,3385,12.5,41,,0.00939,3.094000101,,TL,0.7,3993,3770
fusiform,Actinopterygii,Perciformes,Mullidae,Parupeneus,indicus,5992,,,,0.0118,3.094000101,,TL,0.5,52323,
fusiform,Actinopterygii,Mugiliformes,Mugilidae,Oedalechilus,labeo,16324,3.799999952,24.10000038,120,0.0145,3.094000101,0.984063983,TL,0.984063983,13715,13715
