Sample	Genus	Species	Count	Length	Precision	Range	Family
10dPC3-2	Kyphosus	cornelii	1	411.8609	10.5452	3106.1652	Kyphosidae
10dPC3-2	Notolabrus	parilus	1	139.9354	3.9395	1776.5222	Labridae
10dPC3-2	Kyphosus	sydneyanus	1	358.0334	2.1622	1650.7226	Kyphosidae
10dPC3-3	Kyphosus	sydneyanus	1	512.9604	5.0539	3339.4464	Kyphosidae
10dPC3-3	Kyphosus	cornelii	1	329.5259	6.8936	2493.7517	Kyphosidae
10dPC3-3	Parma	mccullochi	1	217.5178	2.6664	2481.911	Pomacentridae
10dPC3-3	Parma	mccullochi	1	145.6097	4.0066	2309.3164	Pomacentridae
10dPC3-3	Parma	mccullochi	1	129.1482	10.9078	3693.9946	Pomacentridae
10dPC3-3	Parma	mccullochi	1	220.8924	7.8002	3662.5446	Pomacentridae
10dPC3-3	Kyphosus	cornelii	1	286.0846	7.4873	5265.3821	Kyphosidae
10dPC3-4	Kyphosus	cornelii	1	308.7954	19.311	3988.7454	Kyphosidae
10dPC3-4	Kyphosus	cornelii	1	336.7228	1.5654	2058.2334	Kyphosidae
10dPC3-4	Parma	mccullochi	1	184.6133	8.6852	3785.6441	Pomacentridae
10dPC3-4	Girella	zebra	1	424.9605	8.2345	2932.7343	Kyphosidae
10dPC3-4	Parma	mccullochi	1	241.3021	14.4515	3988.6336	Pomacentridae
10dPC3-4	Kyphosus	cornelii	1	373.1056	5.3204	2661.1566	Kyphosidae
10dPC3-4	Dactylophora	nigricans	1	724.7781	21.5788	4390.6692	Cheilodactylidae
10dPC3-5	Scarus	schlegeli	1	257.3482	7.9265	3413.0028	Scaridae
10dPC3-5	Scarus	schlegeli	1	313.3412	11.663	2729.84	Scaridae
10dPC3-5	Parma	mccullochi	1	199.4938	12.6745	3138.396	Pomacentridae
10dPC3-5	Sillaginodes	punctatus	1	450.2437	12.1758	3245.3031	Sillaginidae
10dPC3-5	Parma	mccullochi	1	205.578	4.1534	3603.4221	Pomacentridae
10dPC3-5	Olisthops	cyanomelas	1	249.7205	13.5372	3364.95	Odacidae
10dPC3-5	Parma	mccullochi	1	172.835	2.4107	3270.569	Pomacentridae
10dPC3-6	Coris	auricularis	1	51.6808	1.0841	1520.8082	Labridae
10dPC3-6	Choerodon	rubescens	1	256.8134	4.6884	3097.6737	Labridae
10dPC3-7	Parma	mccullochi	1	214.5385	1.8181	1887.1931	Pomacentridae
10dPC3-7	Coris	auricularis	1	75.5522	2.6559	2084.6557	Labridae
10dPC3-7	Scorpis	georgiana	1	148.711	7.2856	2262.1095	Scorpididae
10dPC3-7	Kyphosus	cornelii	1	315.0046	12.6798	3394.4348	Kyphosidae
10dPC3-7	Kyphosus	cornelii	1	396.3806	7.6284	4373.8823	Kyphosidae
10dPC3-7	Austrolabrus	maculatus	1	103.1524	1.35	1639.691	Labridae
10dPC3-7	Olisthops	cyanomelas	1	281.2173	6.5133	3801.6779	Odacidae
10dPC3-8	Kyphosus	cornelii	1	305.5639	1.0734	1276.3214	Kyphosidae
10dPC3-8	Pseudolabrus	biserialis	1	155.1429	1.1645	1527.3228	Labridae
10dPC3-8	Parma	mccullochi	1	212.172	20.928	5015.9537	Pomacentridae
10dPC3-8	Notolabrus	parilus	1	296.9342	24.5819	4696.9119	Labridae
10dPC3-8	Parma	mccullochi	1	202.768	1.8779	2059.7087	Pomacentridae
10dPC3-9	Olisthops	cyanomelas	1	232.2819	3.5192	3155.9418	Odacidae
10dPC3-9	Notolabrus	parilus	1	169.8814	5.0238	2444.4422	Labridae
10dPC3-9	Kyphosus	cornelii	1	339.2057	2.741	4105.5755	Kyphosidae
10dPC3-9	Parma	mccullochi	1	222.9384	3.9289	2144.8644	Pomacentridae
10dPC3-9	Parma	mccullochi	1	221.6029	2.6518	1718.0071	Pomacentridae
10dPC3-9	Kyphosus	cornelii	1	366.623	2.2869	2277.7115	Kyphosidae
10dPC3-9	Parupeneus	spilurus	1	255.2991	5.1962	2300.5024	Mullidae
10dPC3-9	Kyphosus	cornelii	1	342.0604	5.8254	2663.0438	Kyphosidae
10dPC3-9	Coris	auricularis	1	68.2823	3.6362	1913.162	Labridae
10dPC3-9	Coris	auricularis	2	103.6571	7.5927	2337.2511	Labridae
10dPC3-10	Kyphosus	sydneyanus	1	498.5312	18.2655	3838.9784	Kyphosidae
10dPC3-10	Olisthops	cyanomelas	1	261.431	6.8926	3021.7343	Odacidae
10dPC3-10	Scorpis	georgiana	1	385.2115	14.9669	3490.9817	Scorpididae
10dPC3-10	Plectorhinchus	flavomaculatus	1	278.1893	8.106	3011.0512	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	2	103.3703	1.2601	1639.8395	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	3	91.9107	3.5614	1733.967	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	4	85.8732	2.0525	1531.7372	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	5	88.0509	2.2536	1858.5435	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	6	96.6807	1.0245	1547.7154	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	7	98.0712	1.0314	1486.8392	Haemulidae
10dPC3-10	Psammoperca	datnioides	1	359.3992	5.3921	2551.4635	Latidae
10dPC3-10	Plectorhinchus	flavomaculatus	1	81.4145	1.8301	1504.0029	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	1	101.2121	1.4353	1939.9183	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	2	91.8478	3.7155	1555.1641	Haemulidae
10dPC3-10	Plectorhinchus	flavomaculatus	3	90.8897	4.7528	1740.8088	Haemulidae
10dPC3-11	Chlorurus	sordidus	1	200.7416	11.2773	3967.2686	Scaridae
10dPC3-11	Pempheris	klunzingeri	1	98.8478	3.8364	2410.8602	Pempheridae
10dPC3-11	Pempheris	klunzingeri	2	92.2592	1.6105	1772.7514	Pempheridae
10dPC3-11	Pempheris	klunzingeri	3	112.0786	1.9557	1908.498	Pempheridae
10dPC3-11	Pempheris	klunzingeri	4	92.8787	4.8254	2795.2388	Pempheridae
10dPC3-11	Pempheris	klunzingeri	5	89.1153	3.087	2901.1356	Pempheridae
10dPC3-11	Pempheris	klunzingeri	6	100.9897	2.1743	1688.9435	Pempheridae
10dPC3-11	Pempheris	klunzingeri	7	100.1964	1.855	1943.6205	Pempheridae
10dPC3-11	Pempheris	klunzingeri	8	96.9685	3.388	2545.524	Pempheridae
10dPC3-11	Pempheris	klunzingeri	9	95.515	1.5126	2324.8007	Pempheridae
10dPC3-11	Pempheris	klunzingeri	10	101.8873	8.4493	2730.7868	Pempheridae
10dPC3-11	Notolabrus	parilus	1	206.1058	3.4975	2180.9658	Labridae
10dPC3-11	Parma	mccullochi	1	155.3992	14.8573	3884.394	Pomacentridae
10dPC3-11	Parma	mccullochi	1	146.3631	1.8079	1738.0817	Pomacentridae
10dPC3-11	Enoplosus	armatus	1	118.3181	15.6723	3276.1496	Enoplosidae
10dPC3-11	Coris	auricularis	1	71.0035	2.9366	2247.9837	Labridae
10dPC3-11	Coris	auricularis	1	100.6635	2.9546	2631.4549	Labridae
10dPC3-12	Kyphosus	cornelii	1	292.3654	1.6423	1926.4029	Kyphosidae
10dPC3-12	Kyphosus	cornelii	2	304.0836	4.3375	2348.255	Kyphosidae
10dPC3-12	Kyphosus	cornelii	1	311.1612	3.0018	1654.0298	Kyphosidae
10dPC3-12	Anampses	geographicus	1	84.5455	1.7508	1744.4654	Labridae
10dPC3-12	Kyphosus	cornelii	1	317.4183	5.0052	1916.7505	Kyphosidae
10dPC3-12	Kyphosus	cornelii	1	339.5577	3.3369	1838.2506	Kyphosidae
10dPC3-12	Coris	auricularis	1	91.522	6.0726	2252.7946	Labridae
10dPC3-12	Coris	auricularis	2	71.301	2.8649	2531.1538	Labridae
10dPC3-12	Coris	auricularis	1	85.6222	4.2596	2002.7467	Labridae
10dPC3-12	Coris	auricularis	2	85.858	6.8963	2224.2361	Labridae
10dPC3-12	Pseudolabrus	biserialis	1	164.5936	4.6609	2247.7512	Labridae
10dPC3-12	Parupeneus	spilurus	1	155.3477	1.4191	1986.8422	Mullidae
10dPC3-12	Kyphosus	cornelii	1	349.3928	2.6616	1919.781	Kyphosidae
10dPC3-12	Parma	mccullochi	1	229.0111	3.2654	2565.7305	Pomacentridae
10dPC3-12	Notolabrus	parilus	1	173.825	4.1367	1948.4238	Labridae
10dPC4-1	Siphonognathus	sp	1	100.3514	7.4093	2708.1457	Labridae
10dPC4-1	Kyphosus	cornelii	1	323.8404	5.2774	3222.6534	Kyphosidae
10dPC4-2	Notolabrus	parilus	1	189.1599	3.7741	2020.3278	Labridae
10dPC4-2	Pempheris	klunzingeri	1	102.4408	11.2795	2796.4355	Pempheridae
10dPC4-2	Pempheris	klunzingeri	1	92.8869	6.2943	2738.0322	Pempheridae
10dPC4-3	Coris	auricularis	1	106.473	9.7824	2790.486	Labridae
10dPC4-3	Coris	auricularis	2	82.8723	2.2267	2530.2135	Labridae
10dPC4-3	Coris	auricularis	3	89.5171	9.2728	2972.6691	Labridae
10dPC4-3	Coris	auricularis	1	73.7317	4.3321	3449.6664	Labridae
10dPC4-3	Coris	auricularis	2	82.8248	7.1662	3452.5657	Labridae
10dPC4-3	Coris	auricularis	3	70.3704	9.8527	3407.8493	Labridae
10dPC4-3	Coris	auricularis	4	70.9218	8.4531	3556.3853	Labridae
10dPC4-3	Coris	auricularis	5	130.9524	16.2142	3485.1501	Labridae
10dPC4-3	Coris	auricularis	6	82.8271	12.0357	3703.0027	Labridae
10dPC4-3	Coris	auricularis	7	76.8227	2.2875	2500.4231	Labridae
10dPC4-3	Coris	auricularis	8	130.4707	9.0611	2674.8226	Labridae
10dPC4-3	Coris	auricularis	9	139.2399	12.6392	2884.6915	Labridae
10dPC4-3	Coris	auricularis	1	82.5582	1.7508	2281.8395	Labridae
10dPC4-3	Coris	auricularis	2	79.0362	1.9284	2541.2986	Labridae
10dPC4-3	Coris	auricularis	3	78.8412	9.4444	2780.737	Labridae
10dPC4-3	Parma	mccullochi	1	213.786	3.6143	3011.5347	Pomacentridae
10dPC4-3	Kyphosus	cornelii	1	301.1555	6.3816	2512.7603	Kyphosidae
10dPC4-3	Kyphosus	cornelii	1	236.7021	11.6021	2968.0433	Kyphosidae
10dPC4-3	Coris	auricularis	1	150.0751	13.9959	3621.0462	Labridae
10dPC4-3	Anampses	geographicus	1	256.6323	21.1112	4130.8238	Labridae
10dPC4-3	Coris	auricularis	1	279.3819	29.3217	4288.8289	Labridae
10dPC4-3	Coris	auricularis	2	540.7222	71.7422	6924.5531	Labridae
10dPC4-3	Coris	auricularis	3	117.3734	5.8305	3380.0347	Labridae
10dPC4-3	Coris	auricularis	4	86.083	9.9776	3544.4217	Labridae
10dPC4-3	Coris	auricularis	5	111.5049	4.6492000000000004	3261.0342	Labridae
10dPC4-3	Parma	mccullochi	1	255.8094	9.3475	3341.3364	Pomacentridae
10dPC4-3	Parma	mccullochi	2	234.7656	9.9249	3726.474	Pomacentridae
10dPC4-3	Parupeneus	spilurus	1	177.1657	6.8849	2450.0238	Mullidae
10dPC4-3	Parupeneus	spilurus	1	182.6298	5.9571	2022.0068	Mullidae
10dPC4-3	Parma	mccullochi	1	239.2257	2.7677	2007.0495	Pomacentridae
10dPC4-4	Parma	mccullochi	1	172.015	5.7055	3700.1951	Pomacentridae
10dPC4-4	Austrolabrus	maculatus	1	87.5392	1.5697	1979.5046	Labridae
10dPC4-5	Coris	auricularis	1	203.2486	15.1062	3399.8036	Labridae
10dPC4-5	Notolabrus	parilus	1	77.8027	3.4994	2162.9157	Labridae
10dPC4-5	Parma	mccullochi	1	196.8111	2.2089	1582.0314	Pomacentridae
10dPC4-5	Parma	mccullochi	1	205.1628	3.9701	2969.2252	Pomacentridae
10dPC4-6	Ophthalmolepis	lineolatus	1	100.812	2.868	1626.0569	Labridae
10dPC4-6	Scorpis	aequipinnis	1	459.3242	9.5976	4894.2994	Scorpididae
10dPC4-6	Scorpis	aequipinnis	1	410.9233	1.4641	2228.6046	Scorpididae
10dPC4-6	Coris	auricularis	1	106.3783	11.1606	2804.3629	Labridae
10dPC4-6	Coris	auricularis	2	119.3055	13.4037	2952.0638	Labridae
10dPC4-6	Coris	auricularis	1	72.2551	6.9215	2643.9445	Labridae
10dPC4-7	Kyphosus	sydneyanus	1	568.3938	2.8548	2840.0486	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	2	454.4022	3.1751	3260.9982	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	3	471.3233	11.7868	3671.1599	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	4	509.3995	8.0406	3103.9055	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	1	461.7323	3.7656	2796.2396	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	1	438.6787	3.9773	2745.9941	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	1	502.2144	4.5067	2791.2796	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	2	494.0465	2.183	2112.4218	Kyphosidae
10dPC4-7	Kyphosus	sydneyanus	3	463.7079	4.3221	2209.5029	Kyphosidae
10dPC4-7	Parma	mccullochi	1	186.5855	2.0332	1879.5965	Pomacentridae
10dPC4-8	Kyphosus	cornelii	1	235.6288	6.5303	3264.7281	Kyphosidae
10dPC4-8	Kyphosus	vaigiensis	1	221.9635	2.207	2316.2384	Kyphosidae
10dPC4-9	Pseudocaranx	spp	1	173.8758	6.8717	3086.6772	NA
10dPC4-10	Plectorhinchus	flavomaculatus	1	367.8486	1.6459	2091.9489	Haemulidae
10dPC4-10	Scorpis	aequipinnis	1	376.3284	3.7473	1700.3306	Scorpididae
10dPC4-10	Scorpis	aequipinnis	2	369.0799	7.2059	2870.5574	Scorpididae
10dPC4-10	Kyphosus	sydneyanus	1	508.641	7.3064	2846.5014	Kyphosidae
10dPC4-10	Kyphosus	sydneyanus	1	455.6534	8.1724	3217.2459	Kyphosidae
10dPC4-10	Scorpis	aequipinnis	1	353.1228	22.49	4709.3662	Scorpididae
10dPC4-10	Coris	auricularis	1	123.8508	5.4843	2881.4662	Labridae
10dPC4-10	Chromis	klunzingeri	1	87.8319	4.7624	3334.6343	Pomacentridae
10dPC4-10	Chromis	klunzingeri	1	81.1108	7.2675	3013.3984	Pomacentridae
10dPC4-10	Chromis	klunzingeri	2	80.1663	11.2914	3462.559	Pomacentridae
10dPC4-10	Coris	auricularis	1	84.8423	2.1223	1619.4116	Labridae
10dPC4-11	Coris	auricularis	1	113.6831	4.0456	1894.3348	Labridae
10dPC4-11	Siphonognathus	sp	1	117.4156	8.0615	2286.3271	Labridae
10dPC4-11	Scorpis	aequipinnis	1	363.2973	1.6405	2146.0437	Scorpididae
10dPC4-12	Coris	auricularis	1	80.2166	1.7653	1852.4211	Labridae
10dPC4-12	Coris	auricularis	2	74.6399	5.3244	2035.1414	Labridae
10dPC4-12	Coris	auricularis	1	58.7321	3.5797	2591.5884	Labridae
10dPC4-12	Coris	auricularis	2	82.6786	2.4858	2468.2829	Labridae
10dPC4-12	Pseudocaranx	spp	1	275.757	10.9512	2663.5751	NA
10dPC4-12	Coris	auricularis	1	86.0752	2.5145	1724.1873	Labridae
10dPC4-12	Coris	auricularis	2	106.2999	7.7887	2443.5647	Labridae
10dPC4-12	Coris	auricularis	3	78.8845	7.0821	2263.7749	Labridae
10dPC4-12	Coris	auricularis	4	82.1769	3.3011	2149.0039	Labridae
10dPC4-12	Kyphosus	sydneyanus	1	374.2665	17.9778	4002.793	Kyphosidae
10dPC4-12	Kyphosus	sydneyanus	2	247.9963	6.6851	3991.5481	Kyphosidae
10dPC4-12	Pempheris	klunzingeri	1	110.5745	2.5267	2630.7632	Pempheridae
10dPC4-12	Pempheris	klunzingeri	2	105.4595	1.9126	2350.3985	Pempheridae
10dPC4-12	Pempheris	klunzingeri	3	90.1223	2.207	2519.9859	Pempheridae
10dPC4-12	Pempheris	klunzingeri	4	117.146	5.0556	2782.5213	Pempheridae
10dPC4-12	Pempheris	klunzingeri	5	84.4219	2.2829	2668.7277	Pempheridae
10dPC4-12	Pempheris	klunzingeri	6	116.0186	6.4582	2483.505	Pempheridae
10dPC4-12	Pempheris	klunzingeri	7	86.3397	2.3685	2577.1255	Pempheridae
10dPC4-12	Pempheris	klunzingeri	8	111.3936	7.9445	2568.8588	Pempheridae
10dPC4-12	Pempheris	klunzingeri	9	101.7234	2.2699	2578.3118	Pempheridae
10dPC4-12	Pempheris	klunzingeri	10	87.8301	5.1355	2343.4578	Pempheridae
10dPC4-12	Coris	auricularis	1	77.5125	3.7743	1901.2008	Labridae
10dPC4-12	Coris	auricularis	1	110.086	1.5846	1905.5993	Labridae
10dPR1-1	Parma	mccullochi	1	217.8702	3.339	1978.7568	Pomacentridae
10dPR1-1	Coris	auricularis	1	58.208	3.1815	1871.0472	Labridae
10dPR1-2	Notolabrus	parilus	1	157.9085	3.6233	2703.7332	Labridae
10dPR1-3	Ophthalmolepis	lineolatus	1	209.5887	2.8868	2487.7181	Labridae
10dPR1-3	Parma	mccullochi	1	239.2509	20.6601	4588.948	Pomacentridae
10dPR1-3	Austrolabrus	maculatus	1	97.0423	1.8425	2201.0466	Labridae
10dPR1-3	Parma	mccullochi	1	248.9105	6.3242	2660.9169	Pomacentridae
10dPR1-4	Schuettea	woodwardi	1	166.7751	5.224	2692.9022	Monodactylidae
10dPR1-4	Schuettea	woodwardi	1	162.9204	6.5611	2444.7429	Monodactylidae
10dPR1-4	Schuettea	woodwardi	1	170.4995	3.8199	2525.882	Monodactylidae
10dPR1-4	Schuettea	woodwardi	2	164.8641	3.6542	2468.6718	Monodactylidae
10dPR1-4	Schuettea	woodwardi	3	175.272	1.9308	2319	Monodactylidae
10dPR1-4	Schuettea	woodwardi	4	172.9791	1.908	2278.2214	Monodactylidae
10dPR1-4	Schuettea	woodwardi	5	147.4215	2.4691	2294.8137	Monodactylidae
10dPR1-4	Schuettea	woodwardi	6	157.0483	3.5749	2373.7686	Monodactylidae
10dPR1-4	Schuettea	woodwardi	7	152.9493	1.5206	2459.6522	Monodactylidae
10dPR1-4	Austrolabrus	maculatus	1	93.0837	1.157	1608.6432	Labridae
10dPR1-4	Parma	mccullochi	1	202.3352	1.418	1727.0061	Pomacentridae
10dPR1-4	Notolabrus	parilus	1	133.7233	1.9958	1819.0396	Labridae
10dPR1-5	Coris	auricularis	1	64.3978	0.9642	1514.6754	Labridae
10dPR1-5	Coris	auricularis	2	54.6408	1.5969	1510.5682	Labridae
10dPR1-6	Thalassoma	lutescens	1	262.8035	3.7174	1722.3044	Labridae
10dPR1-6	Parma	mccullochi	1	232.6368	25.9331	7518.2064	Pomacentridae
10dPR1-6	Kyphosus	sydneyanus	1	486.75	5.5369	3529.0751	Kyphosidae
10dPR1-6	Kyphosus	sydneyanus	1	580.3348	4.437	3119.6335	Kyphosidae
10dPR1-6	Kyphosus	sydneyanus	1	355.4901	3.4624	2279.7388	Kyphosidae
10dPR1-6	Coris	auricularis	1	119.197	4.0548	2684.2884	Labridae
10dPR1-6	Coris	auricularis	1	108.0857	3.0576	1569.7363	Labridae
10dPR1-6	Coris	auricularis	1	63.5239	2.459	1581.1494	Labridae
10dPR1-6	Austrolabrus	maculatus	1	109.0247	2.4173	2145.2921	Labridae
10dPR1-7	Parma	mccullochi	1	202.2123	1.0787	1347.7584	Pomacentridae
10dPR1-8	Parma	mccullochi	1	234.4823	5.1701	4578.4097	Pomacentridae
10dPR1-9	Parma	mccullochi	1	195.2664	3.0247	2594.6386	Pomacentridae
10dPR1-9	Parma	mccullochi	1	221.6696	4.0464	1767.0265	Pomacentridae
10dPR1-9	Notolabrus	parilus	1	117.3961	2.2541	1712.024	Labridae
10dPR1-9	Parma	mccullochi	1	170.8394	3.8724	2086.797	Pomacentridae
10dPR1-10	Notolabrus	parilus	1	296.6605	3.9192	2351.5826	Labridae
10dPR1-10	Notolabrus	parilus	1	154.4893	1.371	1813.2653	Labridae
10dPR1-11	Parma	mccullochi	1	212.0457	3.1453	2047.6617	Pomacentridae
10dPR1-11	Parma	mccullochi	1	381.8531	16.0364	3527.3963	Pomacentridae
10dPR1-11	Notolabrus	parilus	1	159.9043	0.9982	1289.966	Labridae
10dPR1-11	Parupeneus	spilurus	1	299.857	21.7853	7376.7599	Mullidae
10dPR1-11	Kyphosus	cornelii	1	293.2555	10.188	4054.0762	Kyphosidae
10dPR1-11	Kyphosus	cornelii	1	302.0467	9.0091	3651.8842	Kyphosidae
10dPR1-11	Kyphosus	cornelii	1	331.1546	14.2801	3802.3087	Kyphosidae
10dPR1-11	Kyphosus	cornelii	2	268.6845	2.7102	2488.0079	Kyphosidae
10dPR1-11	Parupeneus	spilurus	1	272.0147	7.9228	3160.3233	Mullidae
10dPR1-11	Coris	auricularis	1	129.0126	2.865	3675.9251	Labridae
10dPR1-12	Kyphosus	sydneyanus	1	319.6942	5.4189	3438.9843	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	2	351.8176	10.7995	3769.9013	Kyphosidae
10dPR1-12	Cheilodactylus	rubrolabiatus	1	467.5224	5.4014	2425.1312	Cheilodactylidae
10dPR1-12	Kyphosus	sydneyanus	1	425.3833	1.8309	2337.5199	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	1	520.53510000000006	3.1997	1931.4366	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	1	369.2383	3.824	2042.7842	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	2	391.4607	5.0457	2250.1451	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	3	344.4586	4.0119	2187.4443	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	1	343.5754	2.569	1880.3598	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	2	340.9402	2.2884	1924.8508	Kyphosidae
10dPR1-12	Kyphosus	sydneyanus	1	371.4127	3.382	1966.0001	Kyphosidae
10dPR2-1	Austrolabrus	maculatus	1	118.9515	2.2488	2304.9417	Labridae
10dPR2-1	Coris	auricularis	1	139.2695	4.8277	2034.2905	Labridae
10dPR2-2	Kyphosus	sydneyanus	1	548.3048	20.825	5366.1484	Kyphosidae
10dPR2-2	Parma	mccullochi	1	145.5296	2.0505	2851.425	Pomacentridae
10dPR2-2	Parma	mccullochi	1	170.6794	2.0011	2148.1555	Pomacentridae
10dPR2-2	Kyphosus	cornelii	1	388.349	2.932	2491.3595	Kyphosidae
10dPR2-2	Coris	auricularis	1	116.2385	8.3938	3070.7865	Labridae
10dPR2-2	Coris	auricularis	1	106.9273	7.0351	3030.7529	Labridae
10dPR2-2	Coris	auricularis	1	101.6031	1.322	1508.4752	Labridae
10dPR2-2	Coris	auricularis	2	131.5231	1.8414	2210.7466	Labridae
10dPR2-2	Coris	auricularis	3	130.9253	5.922	2363.6422	Labridae
10dPR2-2	Coris	auricularis	4	124.4818	1.7627	2235.8606	Labridae
10dPR2-2	Coris	auricularis	1	148.8411	1.5802	1565.0135	Labridae
10dPR2-2	Parma	mccullochi	1	138.5811	2.3662	2218.6733	Pomacentridae
10dPR2-2	Parma	mccullochi	1	204.2023	11.2177	2868.4507	Pomacentridae
10dPR2-2	Kyphosus	sydneyanus	1	673.6449	28.9637	7305.7063	Kyphosidae
10dPR2-3	Parma	mccullochi	1	210.0975	7.314	3306.8057	Pomacentridae
10dPR2-3	Parma	mccullochi	1	219.6431	1.6785	1973.9873	Pomacentridae
10dPR2-3	Parma	mccullochi	1	242.2122	3.9128	2058.2366	Pomacentridae
10dPR2-3	Notolabrus	parilus	1	242.3859	2.627	2341.6098	Labridae
10dPR2-3	Parma	mccullochi	1	182.3311	8.1074	3452.8041	Pomacentridae
10dPR2-4	Coris	auricularis	1	79.555	2.8025	2015.7145	Labridae
10dPR2-5	Parma	mccullochi	1	195.972	1.3727	1909.0336	Pomacentridae
10dPR2-5	Parma	mccullochi	1	188.3656	2.2434	2382.6374	Pomacentridae
10dPR2-5	Notolabrus	parilus	1	83.7697	2.5267	2465.8757	Labridae
10dPR2-5	Parma	mccullochi	1	219.3062	9.8405	5209.9534	Pomacentridae
10dPR2-5	Olisthops	cyanomelas	1	319.1146	22.1336	4207.6866	Odacidae
10dPR2-6	Coris	auricularis	1	313.4651	1.5264	1606.8664	Labridae
10dPR2-6	Notolabrus	parilus	1	129.7742	5.6695	2405.0883	Labridae
10dPR2-6	Parma	mccullochi	1	216.3006	3.1446	2073.441	Pomacentridae
10dPR2-6	Parma	mccullochi	1	214.1265	4.9004	2180.2172	Pomacentridae
10dPR2-6	Parma	mccullochi	1	175.1926	3.2697	3892.4292	Pomacentridae
10dPR2-6	Parma	mccullochi	1	212.0982	3.0182	2283.625	Pomacentridae
10dPR2-6	Kyphosus	cornelii	1	331.4563	7.4103	3677.0819	Kyphosidae
10dPR2-6	Coris	auricularis	1	54.5016	2.6934	1731.5464	Labridae
10dPR2-6	Coris	auricularis	1	88.6831	6.479	2152.518	Labridae
10dPR2-6	Parma	mccullochi	1	208.1209	7.8131	4336.498	Pomacentridae
10dPR2-6	Coris	auricularis	1	75.9813	1.3906	1843.1639	Labridae
10dPR2-6	Coris	auricularis	1	105.1993	2.0344	1749.1719	Labridae
10dPR2-6	Parma	mccullochi	1	208.3427	2.4275	2232.478	Pomacentridae
10dPR2-7	Coris	auricularis	1	151.4121	15.7419	3517.4716	Labridae
10dPR2-7	Coris	auricularis	1	87.0292	5.849	2619.2889	Labridae
10dPR2-7	Coris	auricularis	1	79.4954	2.994	2033.4233	Labridae
10dPR2-7	Coris	auricularis	1	71.3194	2.1906	1895.9272	Labridae
10dPR2-7	Olisthops	cyanomelas	1	126.2773	3.0832	2725.0035	Odacidae
10dPR2-7	Notolabrus	parilus	1	149.9048	3.6954	2380.4561	Labridae
10dPR2-7	Notolabrus	parilus	1	169.3904	3.5189	2292.8274	Labridae
10dPR2-8	Schuettea	woodwardi	1	182.7844	4.1425	1975.5719	Monodactylidae
10dPR2-8	Schuettea	woodwardi	2	145.8553	4.9897	2178.9104	Monodactylidae
10dPR2-8	Schuettea	woodwardi	1	154.1042	1.768	1706.5973	Monodactylidae
10dPR2-8	Parma	mccullochi	1	141.5437	2.1792	2192.6478	Pomacentridae
10dPR2-9	Notolabrus	parilus	1	130.809	7.3607	2408.1598	Labridae
10dPR2-9	Coris	auricularis	1	135.3076	3.877	2825.6849	Labridae
10dPR2-9	Coris	auricularis	1	63.9925	2.8984	2512.1206	Labridae
10dPR2-9	Coris	auricularis	1	73.1963	3.4929	2391.4965	Labridae
10dPR2-9	Coris	auricularis	2	64.404	1.3363	2018.9913	Labridae
10dPR2-9	Coris	auricularis	3	84.5384	1.7476	2026.7268	Labridae
10dPR2-9	Coris	auricularis	1	123.3968	7.9642	2671.3661	Labridae
10dPR2-9	Parma	mccullochi	1	229.09	10.2899	4632.1949	Pomacentridae
10dPR2-9	Coris	auricularis	1	88.9556	10.871	2987.0307	Labridae
10dPR2-9	Coris	auricularis	2	69.5654	14.8143	3890.9371	Labridae
10dPR2-9	Coris	auricularis	3	127.2378	7.7055	3013.3263	Labridae
10dPR2-9	Coris	auricularis	4	84.3786	2.9654	2841.68	Labridae
10dPR2-9	Coris	auricularis	1	105.8236	8.6194	2589.6476	Labridae
10dPR2-9	Kyphosus	sydneyanus	1	596.5035	20.9997	4183.2021	Kyphosidae
10dPR2-9	Schuettea	woodwardi	1	158.0212	9.2797	4566.3868	Monodactylidae
10dPR2-9	Schuettea	woodwardi	2	163.3501	9.582	4350.9795	Monodactylidae
10dPR2-9	Schuettea	woodwardi	3	173.6723	11.9368	4517.0477	Monodactylidae
10dPR2-9	Schuettea	woodwardi	4	168.2551	22.1606	5234.1106	Monodactylidae
