"campaignid","opcode","family","genus","species","length_mm","number","range","rms","precision","code"
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",242.06839,1,1227.58742,2.72043,1.26553,37351012
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",321.05021,1,1444.48851,3.59171,1.75425,37351012
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",319.31135,1,2418.03841,8.52267,3.31169,37351012
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",347.19489,1,1616.3844,4.00343,3.41576,37351012
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",320.82967,1,1306.90895,3.86591,1.86501,37351012
"2022-05_PtCloates_stereo-BRUVS",45,"Lethrinidae","Lethrinus","rubrioperculatus",338.64487,1,1433.03649,4.68351,1.31325,37351012
"2022-05_PtCloates_stereo-BRUVS",45,"Lutjanidae","Pristipomoides","typus",471.75524,1,1721.09366,0.82645,2.47239,37346019
"2022-05_PtCloates_stereo-BRUVS",45,"Mullidae","Parupeneus","heptacanthus",215.88601,1,2871.29785,7.21978,6.84991,37355004
"2022-05_PtCloates_stereo-BRUVS",45,"Mullidae","Parupeneus","heptacanthus",180.28958,1,3103.55293,6.19668,8.042,37355004
"2022-05_PtCloates_stereo-BRUVS",45,"Mullidae","Parupeneus","heptacanthus",219.80941,1,3171.5165,5.91927,7.52419,37355004
"2022-05_PtCloates_stereo-BRUVS",45,"Pinguipedidae","Parapercis","nebulosa",NA,1,1866.7131,1.17637,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",45,"Pinguipedidae","Parapercis","nebulosa",NA,1,1878.75166,0.68644,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",45,"Pinguipedidae","Parapercis","nebulosa",NA,1,2102.32004,0.27533,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",45,"Pomacanthidae","Chaetodontoplus","personifer",226.03627,1,4231.46025,9.44791,8.06082,37365008
"2022-05_PtCloates_stereo-BRUVS",45,"Pomacanthidae","Chaetodontoplus","personifer",204.6147,1,4448.56773,13.68838,5.84931,37365008
"2022-05_PtCloates_stereo-BRUVS",45,"Scaridae","Scarus","sp3",341.65086,1,3324.00365,8.57751,4.77007,NA
"2022-05_PtCloates_stereo-BRUVS",45,"Scaridae","Scarus","sp3",276.66218,1,3485.65543,8.66354,3.61905,NA
"2022-05_PtCloates_stereo-BRUVS",45,"Scaridae","Scarus","sp3",363.82623,1,3061.55883,17.99425,13.35585,NA
"2022-05_PtCloates_stereo-BRUVS",45,"Serranidae","Epinephelus","rankini",651.50546,1,2795.52521,8.21501,5.74747,37311010
"2022-05_PtCloates_stereo-BRUVS",45,"Serranidae","Variola","louti",350.16255,1,2026.8542,2.67592,3.70339,37311166
"2022-05_PtCloates_stereo-BRUVS",45,"Serranidae","Variola","louti",287.833,1,3004.92841,5.84602,6.0297,37311166
"2022-05_PtCloates_stereo-BRUVS",45,"Sus","Sus","sus",NA,1,3595.49665,6.65667,NA,2
"2022-05_PtCloates_stereo-BRUVS",45,"Sus","Sus","sus",NA,1,3646.57274,14.17596,NA,2
"2022-05_PtCloates_stereo-BRUVS",45,"Sus","Sus","sus",NA,1,3700.31498,10.4534,NA,2
"2022-05_PtCloates_stereo-BRUVS",46,"Albulidae","Albula","argentea",NA,1,3114.68277,1.09967,NA,37055001
"2022-05_PtCloates_stereo-BRUVS",46,"Albulidae","Albula","argentea",NA,1,4149.66885,6.06906,NA,37055001
"2022-05_PtCloates_stereo-BRUVS",46,"Carangidae","Turrum","fulvoguttatum",961.84716,1,2053.33844,2.08368,4.79393,37337037
"2022-05_PtCloates_stereo-BRUVS",46,"Carcharhinidae","Carcharhinus","spp",1781.10828,1,6977.57628,19.96168,55.07995,NA
"2022-05_PtCloates_stereo-BRUVS",46,"Echeneidae","Echeneis","naucrates",NA,1,1883.25162,5.21194,NA,37336001
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Gymnocranius","sp1",414.83361,1,1487.0267,5.35267,1.31753,NA
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Gymnocranius","sp1",417.40689,1,2317.05348,3.1238,3.74907,NA
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","miniatus",435.40187,1,1367.33876,0.81596,1.5595,37351009
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","miniatus",NA,1,1426.39216,0.31515,NA,37351009
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","ravus",239.23134,1,2242.57987,3.64819,3.11877,37351031
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","ravus",NA,1,2038.20909,0.88483,NA,37351031
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","rubrioperculatus",360.42967,1,2115.95014,4.53108,3.36734,37351012
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","rubrioperculatus",367.9384,1,1674.09342,4.67226,1.90713,37351012
"2022-05_PtCloates_stereo-BRUVS",46,"Lethrinidae","Lethrinus","rubrioperculatus",351.68907,1,1932.73499,2.36228,3.21269,37351012
"2022-05_PtCloates_stereo-BRUVS",46,"Lutjanidae","Lutjanus","sebae",491.52284,1,1375.31956,2.02401,1.20739,37346004
"2022-05_PtCloates_stereo-BRUVS",46,"Lutjanidae","Lutjanus","sebae",549.41318,1,1386.11365,3.83291,1.42243,37346004
"2022-05_PtCloates_stereo-BRUVS",46,"Lutjanidae","Lutjanus","sebae",584.95057,1,1347.10311,2.56012,1.54406,37346004
"2022-05_PtCloates_stereo-BRUVS",46,"Lutjanidae","Lutjanus","sebae",502.71067,1,1001.44421,3.00844,0.88038,37346004
"2022-05_PtCloates_stereo-BRUVS",46,"Lutjanidae","Lutjanus","sebae",NA,1,1449.40551,15.37744,NA,37346004
"2022-05_PtCloates_stereo-BRUVS",46,"Pomacanthidae","Chaetodontoplus","personifer",267.47963,1,3744.96745,10.74322,12.60644,37365008
"2022-05_PtCloates_stereo-BRUVS",46,"Pomacanthidae","Pomacanthus","semicirculatus",385.27586,1,3908.90539,4.94467,19.00667,37365080
"2022-05_PtCloates_stereo-BRUVS",46,"Serranidae","Epinephelus","coioides",1223.20232,1,2569.88599,2.98385,5.34581,37311007
"2022-05_PtCloates_stereo-BRUVS",46,"Serranidae","Plectropomus","spp",600.87002,1,3775.9591,3.71463,17.70182,NA
"2022-05_PtCloates_stereo-BRUVS",46,"Serranidae","Plectropomus","spp",691.00351,1,1636.70627,2.98491,3.93224,NA
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",445.42769,1,7650.07014,8.30696,40.91098,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",484.14802,1,6394.78932,14.41059,37.06001,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",380.71606,1,7901.81811,15.04105,22.13397,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",458.16988,1,5556.54013,11.94507,21.75635,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",426.8845,1,6659.79295,16.8188,25.7984,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",478.37195,1,4660.29665,11.02373,7.02494,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",488.40751,1,5686.29933,10.74928,24.55319,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",515.78398,1,5460.1999,15.02986,35.78561,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",412.62507,1,5065.61763,12.71124,5.43492,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",429.66326,1,6785.31097,9.38476,42.44995,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",417.46344,1,6362.42779,15.0496,6.87633,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",454.19774,1,6968.27738,10.97935,28.72078,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",369.07858,1,5525.23885,10.27749,13.05062,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",459.18819,1,5637.22945,10.39193,12.04736,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",454.39052,1,5161.51637,12.17494,34.75159,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",456.21621,1,5338.8084,16.17081,36.67802,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",474.2816,1,6437.88605,7.37723,39.17442,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",NA,35,4904.95751,9.32897,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Acanthuridae","Naso","fageni",NA,1,5890.454,6.474,NA,37437027
"2022-05_PtCloates_stereo-BRUVS",47,"Carangidae","Caranx","ignobilis",561.12934,1,5278.96008,5.79886,40.83066,37337027
"2022-05_PtCloates_stereo-BRUVS",47,"Carangidae","Platycaranx","chrysophrys",NA,1,5944.36122,8.36888,NA,37337011
"2022-05_PtCloates_stereo-BRUVS",47,"Carcharhinidae","Carcharhinus","plumbeus",NA,1,6090.3538,6.73068,NA,37018007
"2022-05_PtCloates_stereo-BRUVS",47,"Chaetodontidae","Heniochus","acuminatus",NA,1,5591.12314,9.23992,NA,37365011
"2022-05_PtCloates_stereo-BRUVS",47,"Labridae","Bodianus","solatus",372.79103,1,2831.73304,7.10472,2.80837,37384201
"2022-05_PtCloates_stereo-BRUVS",47,"Labridae","Choerodon","sp1",91.77661,1,1865.18699,4.56471,3.11076,NA
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Gymnocranius","euanus",349.67784,1,2263.70161,5.68617,3.93767,37351022
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Gymnocranius","sp1",405.05127,1,1928.9354,5.31389,4.25395,NA
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","miniatus",535.48359,1,1393.31883,3.69829,1.52926,37351009
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","miniatus",467.78793,1,1342.25133,7.56286,1.35321,37351009
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","miniatus",383.03895,1,1428.68591,5.21504,1.13697,37351009
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","nebulosus",450.89316,1,1184.68028,12.41004,1.71474,37351008
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","ravus",298.92915,1,1590.61454,4.63323,2.39163,37351031
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","ravus",281.67467,1,2180.29495,8.23936,5.09652,37351031
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","ravus",NA,1,1684.03221,0.22862,NA,37351031
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","rubrioperculatus",317.58654,1,2307.64015,5.82315,4.1973,37351012
"2022-05_PtCloates_stereo-BRUVS",47,"Lethrinidae","Lethrinus","rubrioperculatus",293.1518,1,1312.90462,2.79633,2.33042,37351012
"2022-05_PtCloates_stereo-BRUVS",47,"Lutjanidae","Aphareus","rutilans",521.49437,1,4178.70599,8.41413,15.73789,37346001
"2022-05_PtCloates_stereo-BRUVS",47,"Lutjanidae","Lutjanus","sebae",520.98118,1,1413.31238,4.66621,1.53784,37346004
"2022-05_PtCloates_stereo-BRUVS",47,"Lutjanidae","Lutjanus","sebae",571.51136,1,838.25336,4.71816,1.01571,37346004
"2022-05_PtCloates_stereo-BRUVS",47,"Malacanthidae","Malacanthus","brevirostris",205.09937,1,2279.08414,4.36146,2.59951,37331009
"2022-05_PtCloates_stereo-BRUVS",47,"Malacanthidae","Malacanthus","brevirostris",178.60155,1,2283.22581,4.33491,5.9262,37331009
"2022-05_PtCloates_stereo-BRUVS",47,"Malacanthidae","Malacanthus","brevirostris",192.44769,1,3785.11363,12.34299,12.19533,37331009
"2022-05_PtCloates_stereo-BRUVS",47,"Malacanthidae","Malacanthus","latovittatus",15.49608,1,409.42461,3.93102,0.34317,37331010
"2022-05_PtCloates_stereo-BRUVS",47,"Scaridae","Scarus","sp3",579.41817,1,3816.09385,9.20281,14.015,NA
"2022-05_PtCloates_stereo-BRUVS",47,"Scombridae","Scomberomorus","spp",NA,1,7434.59115,13.42386,NA,NA
"2022-05_PtCloates_stereo-BRUVS",47,"Serranidae","Epinephelus","rankini",697.38056,1,1740.56672,6.11965,2.98553,37311010
"2022-05_PtCloates_stereo-BRUVS",47,"Serranidae","Epinephelus","spp",NA,1,6192.39989,9.46627,NA,NA
"2022-05_PtCloates_stereo-BRUVS",47,"Sus","Sus","sus",NA,1,1280.82467,3.59402,NA,2
"2022-05_PtCloates_stereo-BRUVS",47,"Tetraodontidae","Arothron","stellatus",523.25268,1,3746.8818,12.71434,13.62181,37467014
"2022-05_PtCloates_stereo-BRUVS",48,"Acanthuridae","Naso","fageni",555.47911,1,4580.047,12.93155,21.54435,37437027
"2022-05_PtCloates_stereo-BRUVS",48,"Acanthuridae","Naso","fageni",451.70001,1,4751.40503,4.84823,23.93502,37437027
"2022-05_PtCloates_stereo-BRUVS",48,"Carangidae","Carangoides","spp",NA,1,7588.92831,6.12063,NA,NA
"2022-05_PtCloates_stereo-BRUVS",48,"Carcharhinidae","Carcharhinus","albimarginatus",734.14245,1,1790.43137,5.20864,2.78105,37018027
"2022-05_PtCloates_stereo-BRUVS",48,"Chaetodontidae","Heniochus","acuminatus",NA,1,7314.97762,1.99765,NA,37365011
"2022-05_PtCloates_stereo-BRUVS",48,"Labridae","Bodianus","solatus",406.61111,1,2511.09987,7.43099,6.58088,37384201
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Gymnocranius","euanus",436.29558,1,2013.7253,5.70287,2.48089,37351022
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Gymnocranius","sp1",439.08731,1,1439.61171,3.00009,1.72898,NA
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Gymnocranius","sp1",358.57916,1,1997.85591,4.53271,3.03592,NA
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Gymnocranius","sp1",409.52997,1,1764.13358,4.35044,2.60514,NA
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","miniatus",528.67746,1,1427.75256,3.97522,1.44959,37351009
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","ravus",259.206,1,1137.29607,8.86022,1.55796,37351031
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","ravus",289.05294,1,1340.39169,2.71412,1.83441,37351031
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","ravus",255.18078,1,1451.38095,4.18676,1.48349,37351031
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","rubrioperculatus",362.11154,1,1693.08936,4.91976,2.86511,37351012
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","rubrioperculatus",303.30567,1,1388.90189,1.99025,1.29397,37351012
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","rubrioperculatus",309.78512,1,1246.36867,7.67518,1.66853,37351012
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","rubrioperculatus",350.26482,1,1143.39299,3.93418,2.20385,37351012
"2022-05_PtCloates_stereo-BRUVS",48,"Lethrinidae","Lethrinus","rubrioperculatus",270.59603,1,1408.04716,4.03632,1.97308,37351012
"2022-05_PtCloates_stereo-BRUVS",48,"Lutjanidae","Aphareus","rutilans",735.86046,1,2553.19323,4.44736,8.12419,37346001
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,5928.75632,5.45707,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,4101.9655,14.26806,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,4912.07797,9.79314,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,4896.72781,11.60217,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,4786.53361,5.87311,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,4903.08722,6.18053,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Sus","Sus","sus",NA,1,5011.27488,7.87419,NA,2
"2022-05_PtCloates_stereo-BRUVS",48,"Tetraodontidae","Arothron","stellatus",592.87208,1,2270.20658,5.22936,2.73733,37467014
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Platycaranx","chrysophrys",512.50255,1,3072.99874,1.23479,6.03803,37337011
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Turrum","fulvoguttatum",311.21084,1,3670.64555,4.80942,2.94832,37337037
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Turrum","fulvoguttatum",331.60772,1,1863.22216,0.95316,2.26999,37337037
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Turrum","fulvoguttatum",355.59611,1,2822.17692,2.18888,4.85189,37337037
"2022-05_PtCloates_stereo-BRUVS",5,"Carangidae","Turrum","fulvoguttatum",335.0816,1,2881.757,3.05506,5.19684,37337037
"2022-05_PtCloates_stereo-BRUVS",5,"Carcharhinidae","Carcharhinus","albimarginatus",937.08956,1,2945.78545,1.43275,12.42067,37018027
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Gymnocranius","euanus",359.84046,1,1175.29024,1.4426,1.09289,37351022
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Gymnocranius","sp1",406.03233,1,1647.06588,1.60772,3.31598,NA
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Gymnocranius","sp1",404.00986,1,1112.43748,1.16304,1.14064,NA
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Gymnocranius","sp1",442.86214,1,1560.43488,1.15267,2.82342,NA
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","miniatus",445.7217,1,1807.36822,4.12987,2.102,37351009
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","miniatus",528.12031,1,1402.39697,1.27584,2.91693,37351009
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","nebulosus",462.64894,1,1276.41907,1.98187,1.32161,37351008
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","rubrioperculatus",345.70434,1,1848.07573,1.56025,2.62575,37351012
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","rubrioperculatus",304.22374,1,1943.71901,3.2051,6.03127,37351012
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","rubrioperculatus",382.30709,1,2143.48103,2.01992,7.00585,37351012
"2022-05_PtCloates_stereo-BRUVS",5,"Lethrinidae","Lethrinus","rubrioperculatus",328.18201,1,2648.8623,1.18327,6.85494,37351012
"2022-05_PtCloates_stereo-BRUVS",5,"Lutjanidae","Aphareus","rutilans",695.32893,1,2786.30734,1.58204,11.93108,37346001
"2022-05_PtCloates_stereo-BRUVS",5,"Lutjanidae","Pristipomoides","sp1",337.42592,1,3046.69,4.84148,7.87174,NA
"2022-05_PtCloates_stereo-BRUVS",5,"Pinguipedidae","Parapercis","nebulosa",86.59033,1,2344.09551,3.29624,3.36733,37390005
"2022-05_PtCloates_stereo-BRUVS",5,"Pinguipedidae","Parapercis","nebulosa",NA,1,2498.7394,1.33369,NA,37390005
"2022-05_PtCloates_stereo-BRUVS",5,"Sphyraenidae","Sphyraena","qenie",587.18372,1,2536.25091,4.88364,8.86404,37382009
"2022-05_PtCloates_stereo-BRUVS",5,"Sphyraenidae","Sphyraena","qenie",616.67026,1,3571.88162,6.6165,21.39763,37382009
"2022-05_PtCloates_stereo-BRUVS",5,"Sphyraenidae","Sphyraena","qenie",476.1606,1,2923.03721,3.15605,12.10431,37382009
"2022-05_PtCloates_stereo-BRUVS",5,"Sphyraenidae","Sphyraena","qenie",NA,1,3935.7408,0.54121,NA,37382009
"2022-05_PtCloates_stereo-BRUVS",5,"Sus","Sus","sus",NA,1,3145.35452,0.06781,NA,2
"2022-05_PtCloates_stereo-BRUVS",5,"Sus","Sus","sus",NA,1,3141.79636,1.86367,NA,2
"2022-05_PtCloates_stereo-BRUVS",5,"Sus","Sus","sus",NA,1,3061.65387,0.08417,NA,2
"2022-05_PtCloates_stereo-BRUVS",50,"Carangidae","Caranx","lugubris",622.015,1,1678.57522,5.90978,2.8838,37337053
"2022-05_PtCloates_stereo-BRUVS",50,"Carangidae","Platycaranx","chrysophrys",542.08349,1,5645.81801,9.81175,12.92664,37337011
"2022-05_PtCloates_stereo-BRUVS",50,"Cirrhitidae","Paracirrhites","forsteri",82.45205,1,1526.40929,1.76595,2.12787,37374010
"2022-05_PtCloates_stereo-BRUVS",50,"Echeneidae","Echeneis","naucrates",159.88939,1,1697.42937,4.76173,2.10986,37336001
"2022-05_PtCloates_stereo-BRUVS",50,"Labridae","Suezichthys","cyanolaemus",100.13914,1,2352.96738,6.78664,2.94615,37384161
"2022-05_PtCloates_stereo-BRUVS",50,"Labridae","Suezichthys","cyanolaemus",NA,1,6846.88515,11.84303,NA,37384161
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Gymnocranius","euanus",348.33086,1,1389.48076,2.72178,1.45548,37351022
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Gymnocranius","sp1",474.56754,1,2080.39088,2.95931,2.69938,NA
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","miniatus",468.40532,1,1044.18139,3.44241,1.04964,37351009
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","miniatus",432.13854,1,1405.34418,3.41387,1.49546,37351009
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","nebulosus",517.01693,1,1469.1247,2.47044,1.9532,37351008
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","nebulosus",524.6783,1,1228.81232,2.27821,1.23064,37351008
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","ravus",288.08214,1,1330.14912,2.63464,1.24684,37351031
"2022-05_PtCloates_stereo-BRUVS",50,"Lethrinidae","Lethrinus","ravus",277.34129,1,1389.41763,2.64316,1.25335,37351031
"2022-05_PtCloates_stereo-BRUVS",50,"Lutjanidae","Aphareus","rutilans",696.90227,1,2697.72257,5.76653,5.56417,37346001
"2022-05_PtCloates_stereo-BRUVS",50,"Lutjanidae","Lutjanus","sebae",475.37923,1,1257.60956,1.55692,1.63083,37346004
"2022-05_PtCloates_stereo-BRUVS",50,"Lutjanidae","Lutjanus","sebae",564.34513,1,1412.96758,6.05758,1.87655,37346004
"2022-05_PtCloates_stereo-BRUVS",50,"Lutjanidae","Lutjanus","sebae",680.79355,1,1485.70689,3.82936,2.32265,37346004
"2022-05_PtCloates_stereo-BRUVS",50,"Malacanthidae","Malacanthus","brevirostris",207.52262,1,2183.01161,5.17705,5.28146,37331009
"2022-05_PtCloates_stereo-BRUVS",50,"Malacanthidae","Malacanthus","brevirostris",252.4133,1,2241.52383,2.34439,4.093,37331009
"2022-05_PtCloates_stereo-BRUVS",50,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,3885.37344,6.42378,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",50,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,4009.48254,3.88414,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",50,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,4323.28849,2.4801,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",50,"Nemipteridae","Pentapodus","nagasakiensis",NA,1,4029.76043,5.54239,NA,37347012
"2022-05_PtCloates_stereo-BRUVS",50,"Pinguipedidae","Parapercis","nebulosa",89.17847,1,1654.29375,2.79037,2.05249,37390005
"2022-05_PtCloates_stereo-BRUVS",50,"Pinguipedidae","Parapercis","nebulosa",100.16849,1,1427.21117,3.00701,1.37327,37390005
"2022-05_PtCloates_stereo-BRUVS",50,"Pinguipedidae","Parapercis","nebulosa",85.2855,1,1475.09566,3.39183,1.25822,37390005
"2022-05_PtCloates_stereo-BRUVS",50,"Pinguipedidae","Parapercis","nebulosa",91.26388,1,1558.91905,2.04537,3.41868,37390005
"2022-05_PtCloates_stereo-BRUVS",50,"Pinguipedidae","Parapercis","nebulosa",92.20436,1,1762.87166,2.49568,3.51692,37390005
"2022-05_PtCloates_stereo-BRUVS",50,"Scombridae","Scomberomorus","commerson",1289.6537,1,5761.44062,11.18645,17.82643,37441007
"2022-05_PtCloates_stereo-BRUVS",50,"Serranidae","Epinephelus","rankini",777.62871,1,3932.78814,4.72506,16.00122,37311010
"2022-05_PtCloates_stereo-BRUVS",50,"Sphyraenidae","Sphyraena","jello",1146.78793,1,2060.2468,2.70342,4.34982,37382004
"2022-05_PtCloates_stereo-BRUVS",51,"Acanthuridae","Naso","fageni",651.09396,1,6197.50976,8.49795,63.72455,37437027
"2022-05_PtCloates_stereo-BRUVS",51,"Acanthuridae","Naso","fageni",312.01548,1,5856.16107,5.97065,21.83287,37437027
"2022-05_PtCloates_stereo-BRUVS",51,"Acanthuridae","Naso","fageni",320.13748,1,6755.5824,6.94895,24.32972,37437027
"2022-05_PtCloates_stereo-BRUVS",51,"Acanthuridae","Naso","fageni",381.45774,1,7305.59472,17.2045,20.50848,37437027
"2022-05_PtCloates_stereo-BRUVS",51,"Acanthuridae","Naso","fageni",NA,1,7403.55645,7.92441,NA,37437027
